Skew matrix:

norm
0.2_0.2,0.5_0.5,1_1,0.2_0.5,0.5_0.2,0.2_1,1_0.2,0.5_1,1_0.5
0.2_0.2,0.5_0.5,1_1,0.2_0.5,0.5_0.2,0.2_1,1_0.2,0.5_1,1_0.5
16_16,1.01631701631702,0.987321711568938,1.01043219076006,1.07535641547862,0.945132743362832,3.65068493150685,0.316798941798942,2.00280898876404,0.521978021978022
30_30,0.96524064171123,1.06607929515419,1.11251049538203,0.970822281167109,1.16129032258065,3.6266318537859,0.252715423606083,2.62575452716298,0.400145243282498
60_60,1.11217948717949,0.906914893617021,1.00414937759336,1.00326797385621,1.06774193548387,2.54225352112676,0.426845637583893,2.04582210242588,0.490691489361702
90_90,0.945017182130584,0.978125,0.93609022556391,0.899305555555556,0.974074074074074,1.70260223048327,0.61407249466951,1.41618497109827,0.679569892473118
200_200,0.896296296296296,0.961805555555556,0.931232091690544,1.03345724907063,0.885017421602787,1.46413502109705,0.887096774193548,1.11036789297659,0.868167202572347
30_60,1.20700636942675,1.23901098901099,0.672628304821151,0.943573667711599,1.01791044776119,2.09230769230769,0.291033434650456,1.65661252900232,0.306151645207439
60_30,0.757978723404255,0.834070796460177,1.62678803641092,0.988919667590028,1.09477124183007,3.94459833795014,0.446304044630404,2.97111111111111,0.625
30_90,1.19127516778523,1.07712765957447,0.530952380952381,0.939393939393939,0.93010752688172,1.43613707165109,0.255513307984791,1.09932279909707,0.291395516992046
90_30,0.950617283950617,1.00534759358289,1.87256371814093,1.01492537313433,0.948328267477204,3.52380952380952,0.680942184154176,3.13734939759036,0.801571709233792
30_200,1.18471337579618,1.02127659574468,0.386548410938655,1.00664451827243,0.828282828282828,1.1978021978022,0.271328671328671,0.940104166666667,0.314705882352941
200_30,0.674220963172805,1.07756232686981,2.6420233463035,0.976811594202899,0.893063583815029,4.21021021021021,0.859375,3.5822454308094,1.04859335038363
16_30,1.11936339522546,1.02604166666667,0.911554921540656,0.871910112359551,0.921532846715328,3.29326923076923,0.310276679841897,2.19805194805195,0.415069398545935
30_16,0.771812080536913,1.00533807829181,1.02296120348377,1.14345114345114,1.04812834224599,3.08196721311475,0.281831187410587,2.31357254290172,0.468571428571429
16_60,1.4185303514377,0.989601386481802,0.67683369644154,1.05292479108635,0.793960923623446,1.84615384615385,0.256909547738693,1.42193308550186,0.37393021724819
60_16,0.820861678004535,1.01908396946565,1.44349680170576,1.49354005167959,1.07988980716253,3.97448979591837,0.543758967001435,2.93714285714286,0.705426356589147
16_90,1.38815789473684,0.985401459854015,0.590972222222222,1.0974212034384,0.705340699815838,1.37993920972644,0.259509202453988,1.14705882352941,0.33421926910299
90_16,0.7,1.01174168297456,1.73400250941029,1.31143552311436,0.948051948051948,3.47404063205418,0.646296296296296,3.25766871165644,0.94636678200692
16_200,1.23768115942029,0.921455938697318,0.457831325301205,1.19877675840979,0.625632377740304,1.14641744548287,0.268929503916449,0.938432835820896,0.309148264984227
200_16,0.747549019607843,1.18141592920354,2.52861952861953,1.51820728291317,0.876606683804627,4.18652849740933,0.94578313253012,3.36179775280899,0.976146788990826

